video_info,entities_prediction
"<НАЗВАНИЕ:> INTERVALS 2021/Нижний Новгород/Нижегородская ярмарка/2 павильон/фасад/Световое шоу <ОПИСАНИЕ:>#intervals #нижнийновгородIntervals #ярмаркаСветовоеШоу Нижний Новгород. В рамках празднования НИЖНИЙ 800. Международный фестиваль медиаискусства Intervals 2021. Световое лазер шоу, локация № 2 Ярмарка2 павильон/3D мэппинг на фасад","['O', 'O', 'O', 'O', 'B-название проекта', 'B-Дата', 'O', 'B-локация', 'I-локация', 'O', 'B-название проекта', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-локация', 'I-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-название проекта', 'B-Дата', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> Почему Имам Хасан (а) заключил мир, а Имам Хусейн (а) восстал? <ОПИСАНИЕ:>Это Шиитский Исламский просветительский канал, который действует в Азербайджане. Подписывайтесь и распространяйте пожалуйста! ╼► <LINK> ╼► az.313news.net/article/ ╼► hadis.313news.net/ ╼► fetva.313news.net/ ╼► az.313news.net/down/r 2.html ╼► www.youtube.com/user/ShiaofAhlulbait/ ╼► www.youtube.com/user/xalil333 ╼► <LINK>/ ╼► <LINK>","['O', 'O', 'O', 'O', 'O', 'B-персона', 'I-персона', 'O', 'I-персона', 'O', 'O', 'O', 'O', 'O', 'B-персона', 'I-персона', 'O', 'I-персона', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> Как пройти ПИРАТА на А+ в капхед | Как убить босса пирата в cuphead на А+ <ОПИСАНИЕ:>Капхед, cuphead, тактика cuphead, как убить босса в капхед, как пройти пирата на А+ в капхед, как убить босса пирата в cuphead на А+, как пройти корабль в капхед, как пройти пирата в капхед, как убить пирата в капхед, тактика прохождения пирата в капхед.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
<НАЗВАНИЕ:> Нашел БАГ и прошел игру Привет Сосед 2 Бета = HELLO NEIGHBOR 2 = BETA <ОПИСАНИЕ:>Валерка Сосед вернулся! Нашел БАГ и прошел игру Привет Сосед 2 Бета HELLO NEIGHBOR 2 BETA Смотри все серии Привет Сосед часть 2 <LINK> Рутюб Канал <LINK> Яндекс Дзен <LINK> Телеграм Канал <LINK> Мой Тик Ток <LINK>/<AT> #fgtv #ФаниГеймсТВ #HelloNeighbor2,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'O', 'B-видеоигра', 'I-видеоигра', 'I-видеоигра', 'O', 'O', 'O', 'O', 'O', 'O', 'B-персона', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'O', 'O', 'O', 'B-видеоигра', 'I-видеоигра', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> ХЕНДАЙ на ШТАМПОВКАХ за 5 МИЛЛИОНОВ! ДИЛЕРЫ РВУТ ВОЛОСЫ , КЛИЕНТОВ НЕТ, БАНКРОТСТВА НЕ ЗА ГОРАМИ! <ОПИСАНИЕ:>Иди на Дром, вбивай в фильтрах Chery Tiggo 8 PRO 🚗 <LINK> 🚗 Смотри цену автомобиля ►ЗАПИСАТЬСЯ на ЧИП ТЮНИНГ в ПРОДРАЙВ ИНЖИНИРИНГ 8(977)2604433 или Через соц сети по ссылкам НИЖЕ ► ТЕЛЕГРАМ <LINK> ► Инстаграм <LINK>/ ► Вконтакте <LINK> ► Мой ТИК ТОК <LINK>/ ►Сотрудничество/Реклама <AT>","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-бренд', 'O', 'O', 'O', 'O', 'B-бренд', 'B-модель', 'I-модель', 'I-модель', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-бренд', 'I-модель', 'I-модель', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> ЖК ""На Анкудиновском шоссе, 11а"". Апрель 2019 года. Новостройки. Нижний Новгород. <ОПИСАНИЕ:>#AdresTV #НаАнкудиновскомШоссе #Нижновжилстрой #Новостройки #НижнийНовгород Независимый эксперт посетил ЖК ""На Анкудиновском шоссе, 11А"" состояший из одного жилого (высотой 10 этажей) многоквартирного дома. Расположен на Анкудиновском шоссе, д. 11а, к. 1, вблизи лесопарковой зоны «Щелковский хутор», в Приокском районе Нижнего Новгорода. Состоит из 2 подъездов, 68 квартир, без отделки. Площадь квартир от 26,8 (студия) до 87,7 (трехкомнатная) Материал стен силикатные блоки. Количество машино мест 28 шт. Застройщик ООО «Нижновжилстрой» (ГК «Строй инвест 3»). Срок ввода в эксплуатацию (проектн.декл.) 1 кв. 2019 г. Смотрите, задавайте ваши вопросы, пишите ваше мнение о жилом доме в комментариях под видео. Если вам понравилось видео, делитесь им и подписывайтесь на канал, чтобы не пропустить следующий видеосюжет о новостройках Нижнего Новгорода.","['O', 'O', 'O', 'O', 'O', 'O', 'B-локация', 'I-локация', 'I-локация', 'I-локация', 'I-локация', 'I-локация', 'O', 'O', 'B-Дата', 'I-Дата', 'I-Дата', 'O', 'O', 'O', 'B-локация', 'I-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-локация', 'I-локация', 'I-локация', 'I-локация', 'I-локация', 'I-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-локация', 'I-локация', 'I-локация', 'I-локация', 'I-локация', 'I-локация', 'I-локация', 'I-локация', 'I-локация', 'I-локация', 'I-локация', 'O', 'O', 'O', 'O', 'O', 'I-локация', 'I-локация', 'O', 'O', 'O', 'B-локация', 'I-локация', 'I-локация', 'I-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-организация', 'O', 'O', 'O', 'O', 'O', 'I-организация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Дата', 'I-Дата', 'I-Дата', 'I-Дата', 'I-Дата', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> #Кинои #Гариби 3 #серия. Кинои #точики дар #Россия. #Точикфилм дар Россия. #Гариби #2020 Таджикфильм <ОПИСАНИЕ:>Салом дустон! Инак расид фурсате ки 3 кисми фильми Гарибиро пешкашатон кунем. Ба Шумо тамошои дилнишин ва хушихои зиндагиро таманно дорам. Аз Шумо эхтиромона хохиш мекунем ки ба канал подписаться кунду лайкро зер кунед ва фикрхои худро дар комментария нависед. Ба дустонатонхам пахн карданро фаромуш накунед. Боки сарбаланду хонаобод бошед. Дастгирии Шумо, пешравии мост! Мо дар Инстаграм: <AT> <AT> Мо дар ВК: <LINK> Мо дар Одноклассники: <LINK> Почтаи мо: <AT> Whats App и мо: +7(950) 031 88 59","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> ЧТО ЕЩЁ УМЕЮТ ДЕЛАТЬ ДРОНЫ | РАСПАКОВКА: БУДУЩЕЕ = Серия #6 <ОПИСАНИЕ:>ЧТО ЕЩЁ УМЕЮТ ДЕЛАТЬ ДРОНЫ кроме съёмки видео? КАК ДРОНЫ ИЗМЕНЯТ НАШ МИР? КОГДА ДРОНЫ смогут ДОСТАВЛЯТЬ посылки и еду? И какие ещё дроны существуют? А главное – что ещё ждёт нас в будущем? Ответы на все эти вопросы в новой серии нашего шоу о самых крутых технологиях, изобретениях и инновациях! Распаковываем будущее вместе! ПОДПИШИСЬ на наш канал, чтобы НЕ ПРОПУСТИТЬ СЛЕДУЮЩИЕ СЕРИИ! Ведущие шоу популярные блогеры Анриэль и Масей Мы в Instagram <LINK> Мы в TikTok <LINK>/ Мы в VK <LINK> #РаспаковкаБудущее #дроны #будущее","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-серия', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-персона', 'O', 'B-персона', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
<НАЗВАНИЕ:> Гранд финал турнира по CS 1.6 от проекта promeatcs.ru [HK =vs= SoD] 2map <AT> <ОПИСАНИЕ:>🔊Так же подписывайтесь на меня на других площадках: ✅<LINK> YouTube ✅<LINK> Twitch ✅<LINK> Steam ✅<LINK> Яндекс Дзен ✅<LINK> Discord ✅<LINK> RuTube,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-организация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> Зайка Zoobe Pets. Если бы всеми странами управляли женщины... <ОПИСАНИЕ:>Если бы всеми странами управляли женщины... Канал на Youtube: <LINK> Создано при помощи бесплатного приложения ""Zoobe 3D animated messages"": <LINK> <LINK> JOIN QUIZGROUP PARTNER PROGRAM: <LINK> Зайка Zoobe – это настроение. Зайка Zoobe – это лекарство от апатии. Зайка Zoobe – это Zoobe Зайка, в конце концов. )","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> Детский коллектив ""Калинушка"" подтвердил звание образцового <ОПИСАНИЕ:>В Можайске существует детский ансамбль песни Калинушка. На днях участники творческого коллектива давали отчетный концерт. Они защищали звание образцового. Подробности в репортаже Наталья Быковой.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-название проекта', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-персона', 'I-персона', 'O']"
"<НАЗВАНИЕ:> Приглашаем на выставку автодомов в Штутгарте на нашем канале! <ОПИСАНИЕ:>Вторая по значимости европейская выставка прошла в г. Штутгарт (Германия), мы сняли много интересного материала и регулярно будем готовить свежие выпуски с обзорами автодомов. Подписывайтесь на наш канал и не пропускайте новые видео!","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-локация', 'O', 'B-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> Джордж Форман: Несокрушимый 💥 Русский трейлер 💥 Фильм 2023 <ОПИСАНИЕ:>• Премьера: ►27 апреля 2023◄ • Оригинальное название: ""Big George Foreman"" • Жанр: драма, спорт • Страна: США • Режиссер: Джордж Тиллман мл. • Актеры: Форест Уитакер, Соня Сон, Мэттью Глэйв, Джон Магаро, Сэм Трэммелл Чудесная история бывшего и будущего чемпиона мира в супертяжелом весе Джорджа Формана. #фильмы#cериалы#трейлеры##","['O', 'O', 'O', 'O', 'B-персона', 'I-персона', 'I-название проекта', 'I-название проекта', 'O', 'O', 'O', 'O', 'O', 'B-Дата', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Дата', 'I-Дата', 'I-Дата', 'I-Дата', 'O', 'O', 'O', 'O', 'O', 'O', 'I-название проекта', 'I-название проекта', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-локация', 'O', 'O', 'O', 'B-персона', 'I-персона', 'I-персона', 'I-персона', 'O', 'O', 'O', 'B-персона', 'I-персона', 'O', 'B-персона', 'I-персона', 'I-персона', 'B-персона', 'I-персона', 'O', 'B-персона', 'I-персона', 'I-персона', 'B-персона', 'I-персона', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-персона', 'I-персона', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> Project _Ностальгия_Прохождение No One Lives Forever 2_ A Spy in H.A.R.M.’s Way # 15 {2002} <ОПИСАНИЕ:>Всем привет начинаю новый проект Project ""Ностальгия"" где буду проходить любимые игры прошлого на Пк. No One Lives Forever 2: A Spy in H.A.R.M.’s Way 2002г Всем приятного просмотра и подписывайтесь на мой канал............","['O', 'O', 'O', 'O', 'B-название проекта', 'O', 'B-название проекта', 'O', 'O', 'B-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'O', 'I-название проекта', 'I-название проекта', 'I-название проекта', 'I-название проекта', 'I-название проекта', 'I-название проекта', 'I-название проекта', 'I-видеоигра', 'I-название проекта', 'I-название проекта', 'I-название проекта', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'O', 'O', 'O', 'B-Дата', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-название проекта', 'I-название проекта', 'I-название проекта', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'O', 'O', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'O', 'I-видеоигра', 'O', 'I-видеоигра', 'O', 'I-видеоигра', 'I-название проекта', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'B-Дата', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> Хроники Бурятии | Гора Омулевка ""Спящие Лев"" | Россия = это я! <ОПИСАНИЕ:>В третьем эпизоде Хроник Бурятии мы покорим вершину горы Омулёвка (или как её ещё называют «Спящий Лев»🦁) Узнаем почему гора получила такое название и ознакомимся с живописными окрестностями у её подножия ⛰ Подпишись на наш телеграм канал и узнавай еще больше удивительного и интересного о нашей прекрасной стране! t.me/merussiatg t.me/merussiatg t.me/merussiatg","['O', 'O', 'O', 'O', 'B-название проекта', 'I-название проекта', 'O', 'O', 'B-локация', 'O', 'O', 'I-локация', 'O', 'O', 'B-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-название проекта', 'I-название проекта', 'O', 'O', 'O', 'O', 'B-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> Dreamfall: the longest journey ➦ Дримфол. Бесконечное путешествие ➦ Япония. ВАТИкорп ➦ Прохождение#9 <ОПИСАНИЕ:>Dreamfall: the longest journey,Дримфол. Бесконечное путешествие,Япония,ватикорп,Прохождение,#9 Продолжение игры 1999 года ""The Longest Journey"". Dreamfall: The Longest Journey (Бесконечное путешествие) это история двух миров и хрупкого баланса между ними. Действие происходит в 2219 году. Двадцатилетней девушке из Касабланки Зои Кастильо, начинает мерещиться всякая, непонятная дичь с экранов ТВ, призывающая загробным голосом найти и спасти некую Эйприл Райан. На этом скучная жизнь Зои Кастильо заканчивается и начинается бесконечное путешествие. Ссылка на плейлист ""Дримфол. Бесконечное путешествие➦Dreamfall the longest journey"" <LINK>/ Подписаться: <LINK> <LINK>/ <LINK>/<AT>/videos","['O', 'O', 'O', 'O', 'B-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'O', 'B-видеоигра', 'O', 'O', 'O', 'O', 'B-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'O', 'B-видеоигра', 'O', 'O', 'O', 'O', 'B-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Дата', 'O', 'O', 'B-видеоигра', 'I-видеоигра', 'I-видеоигра', 'O', 'O', 'B-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'I-видеоигра', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Дата', 'I-Дата', 'O', 'O', 'O', 'O', 'B-локация', 'B-персона', 'I-персона', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-персона', 'I-персона', 'O', 'O', 'O', 'O', 'O', 'B-персона', 'I-персона', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-видеоигра', 'I-название проекта', 'I-название проекта', 'O', 'I-видеоигра', 'I-видеоигра', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> «Морские дьяволы. Особое задание». 11 серия | Остросюжетный боевик | Сериалы НТВ <ОПИСАНИЕ:>«Честное имя». Первая серия В Калининграде орудует группировка «Справедливость», которая похищает проворовавшихся госслужащих, отнимает нечестно нажитое и устраивает публичную казнь казнокрадов. Самосуд грозит приобрести такие масштабы, что расценивается уже как террористическая угроза. К охране правопорядка подключают «Нерп». «Морские дьяволы. Особое задание.» Смотрите все серии на RUTUBE: <LINK>/","['O', 'O', 'O', 'O', 'O', 'B-название проекта', 'I-название проекта', 'I-название проекта', 'I-название проекта', 'I-название проекта', 'O', 'O', 'B-серия', 'O', 'O', 'O', 'O', 'O', 'O', 'B-организация', 'O', 'O', 'O', 'O', 'O', 'B-название проекта', 'I-название проекта', 'O', 'O', 'O', 'O', 'O', 'B-локация', 'O', 'O', 'O', 'B-организация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-организация', 'O', 'O', 'O', 'B-название проекта', 'I-название проекта', 'O', 'I-название проекта', 'I-название проекта', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"<НАЗВАНИЕ:> (PSP) Кошечка из Сакурасо [Визуальная Новелла] Прохождение (Часть 6) <ОПИСАНИЕ:>Общежитие Сакурасо это общежитие средней школы, связанной с Университетом искусств Суймэй (часто сокращается как Суйко), в котором проживают самые странные, вызывающие проблемы студенты. После того, как его выгнали из обычного общежития за содержание бездомной кошки, Сората Канда переезжает в общежитие Сакурасо. Когда он начинает привыкать к жизни в общежитии, к нему переезжает Маширо Шиина, всемирно известная художница, которая даже не может позаботиться о своей повседневной жизни. Сората вынужден стать куратором Масиро. Эта история рассказывает об их повседневной жизни, а также об умственном росте.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-серия', 'O', 'O', 'O', 'O', 'O', 'O', 'B-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-организация', 'I-организация', 'I-организация', 'O', 'O', 'O', 'O', 'B-организация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-персона', 'I-персона', 'O', 'O', 'O', 'B-локация', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-персона', 'I-персона', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-персона', 'O', 'O', 'O', 'B-персона', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
